customer_id,name,language,city,segment,customer_since,lifetime_value,avg_order_value,preferred_payment_method,preferred_channel,historical_payment_success_rate,historical_recovery_rate,days_since_last_payment,customer_tenure,risk_segment
334bb025-5ec7-5a31-8b63-3ebfb3969871,Customer 087890,Bengali,Kolkata,enterprise,2025-08-11T22:22:37+00:00,136124.39,12559.89,upi,email,0.8938,0.5324,49,385,low
4e144aba-9067-5634-ada1-5a3e2cc239ea,Customer 087891,Kannada,Chandigarh,consumer,2024-05-07T11:53:38+00:00,13147.93,1541.80,netbanking,sms,0.7132,0.2001,68,846,low
cf4d4ed4-bb90-59c7-93c5-76ed098b75e8,Customer 087892,Hinglish,Jaipur,high_value,2025-09-15T08:10:34+00:00,632438.55,60129.69,debit_card,whatsapp,0.8172,0.6097,47,350,medium
e9e985e1-5ff9-599c-accc-c6a17b357f47,Customer 087893,Gujarati,Mumbai,consumer,2023-08-27T19:24:37+00:00,2780.81,966.22,credit_card,whatsapp,0.7369,0.4994,25,1100,critical
3a2dbc23-93b1-53e8-8fd1-48655fe892dc,Customer 087894,English,Surat,consumer,2024-07-11T03:44:50+00:00,2275.62,272.70,wallet,email,0.8417,0.2272,68,781,low
58d60db7-83c1-540c-bdf2-1c6f0fd9afc2,Customer 087895,Tamil,Lucknow,consumer,2024-06-09T21:54:28+00:00,7765.95,686.96,netbanking,whatsapp,0.6996,0.4099,14,813,low
737b7ec7-d685-5f00-a772-d236881b2908,Customer 087896,English,Coimbatore,SMB,2025-01-28T15:01:47+00:00,8068.66,2210.75,debit_card,whatsapp,0.8280,0.5796,39,580,medium
88660b3e-e85b-5a62-ab91-9baf63d6172c,Customer 087897,English,Hyderabad,SMB,2023-06-25T12:03:21+00:00,7106.52,2587.44,netbanking,email,0.9102,0.4858,42,1163,medium
c40d3eeb-05ee-5501-b11e-91a096e2afb3,Customer 087898,Kannada,Chennai,consumer,2024-04-15T11:51:25+00:00,12539.03,1105.26,wallet,whatsapp,0.7178,0.4088,65,868,high
f254ef08-289a-590e-a16f-fb4bbfb8bb9c,Customer 087899,Bengali,Kolkata,consumer,2023-10-16T04:44:37+00:00,5330.87,704.34,upi,whatsapp,0.6831,0.3298,48,1050,high
d34f3cd3-5e2a-5d00-ae58-612da62db066,Customer 087900,Hinglish,Chennai,consumer,2024-06-17T08:52:00+00:00,3952.54,597.04,credit_card,whatsapp,0.8218,0.3088,28,805,low
262d6d59-fc4c-5abb-8f7b-e3c7247a4d12,Customer 087901,English,Coimbatore,consumer,2024-08-23T12:20:09+00:00,6562.36,655.11,upi,whatsapp,0.7926,0.4252,57,738,low
70e10835-1c31-5481-81f5-f5ca0871145f,Customer 087902,Gujarati,Lucknow,consumer,2023-03-18T15:20:28+00:00,30867.78,2655.65,upi,email,0.9140,0.5345,68,1262,low
977b403d-bf7d-57ac-ac17-db3d287443d9,Customer 087903,Hinglish,Ahmedabad,consumer,2025-03-21T06:45:16+00:00,4966.25,732.72,upi,email,0.7050,0.6330,26,528,low
872bdd14-4147-5fc1-985d-2a7006ea5bde,Customer 087904,Bengali,Kolkata,consumer,2024-04-13T10:42:24+00:00,638.18,436.76,upi,email,0.7347,0.4153,50,870,medium
3335d4c1-b14c-5113-92ed-116fb7c61066,Customer 087905,Tamil,Jaipur,consumer,2023-01-01T09:20:32+00:00,7950.78,1244.13,upi,whatsapp,0.7231,0.4547,89,1338,high
43e5b8a3-4f17-5439-8816-ef7d615def61,Customer 087906,English,Coimbatore,consumer,2024-02-22T14:10:35+00:00,4500.72,758.51,upi,whatsapp,0.6583,0.4220,90,921,medium
9a59155d-dd47-5dba-bd3e-22217be81cb3,Customer 087907,Hindi,Jaipur,consumer,2023-05-06T12:49:54+00:00,5478.91,840.25,credit_card,sms,0.8520,0.3066,37,1213,low
266950da-ef55-52e2-9e27-aaf49a46cc39,Customer 087908,Gujarati,Surat,consumer,2025-12-03T18:06:59+00:00,6246.53,875.76,upi,whatsapp,0.8160,0.6357,59,271,medium
06e2db37-bef7-5ea6-8bb0-804f29029142,Customer 087909,Marathi,Chennai,consumer,2026-03-09T14:37:21+00:00,7406.79,1272.31,upi,whatsapp,0.8906,0.5567,35,175,medium
76904d82-a3d1-5784-851f-35bea904912b,Customer 087910,Gujarati,Kolkata,SMB,2023-03-12T07:29:57+00:00,19974.65,3479.56,upi,whatsapp,0.9129,0.6698,46,1268,medium
0694f1de-3bea-5e32-bbcc-332c0bf96c7c,Customer 087911,Bengali,Mumbai,consumer,2025-08-14T17:42:02+00:00,11711.90,3588.62,credit_card,sms,0.6766,0.2753,56,382,medium
72129637-0aed-50b9-a213-7df119b9b861,Customer 087912,Bengali,Kolkata,consumer,2023-01-05T12:47:57+00:00,9839.84,1143.24,upi,whatsapp,0.9028,0.5106,89,1334,medium
4c3ce28f-e616-50a1-b082-5b5bd7167ec7,Customer 087913,Gujarati,Chandigarh,consumer,2023-12-27T03:41:37+00:00,1923.73,1327.67,upi,email,0.8311,0.1481,33,978,low
884d4ff8-ed91-5482-9113-b45e1ddb54c5,Customer 087914,English,Hyderabad,SMB,2026-04-14T04:02:44+00:00,12996.68,2530.94,debit_card,email,0.7131,0.2547,68,139,low
d7499f9b-8256-5bca-9a34-105083338844,Customer 087915,Hinglish,Kolkata,consumer,2025-04-20T22:38:46+00:00,2436.09,310.70,upi,email,0.8846,0.3243,22,498,low
10a401a7-5933-55ad-b54f-ef78f72e7fb6,Customer 087916,Hindi,Bengaluru,consumer,2025-05-16T03:07:51+00:00,7035.51,991.88,netbanking,whatsapp,0.9193,0.5850,26,472,medium
ae925277-182f-519d-a9c3-ef307f57353d,Customer 087917,Bengali,Chennai,consumer,2023-10-22T18:07:48+00:00,2340.71,706.84,upi,whatsapp,0.6742,0.2786,4,1044,medium
0329e799-f16e-5b04-97f8-f00f0686d1cb,Customer 087918,Telugu,Kolkata,consumer,2023-04-28T22:53:57+00:00,5942.07,720.83,upi,whatsapp,0.9239,0.4867,65,1221,medium
4d781134-c1fe-5bb2-ad4b-99499eaa3d0e,Customer 087919,English,Chennai,consumer,2025-07-26T19:52:06+00:00,3584.79,1151.71,credit_card,email,0.8116,0.6399,62,401,low
edae09f5-4172-5059-b9be-bb00a8197771,Customer 087920,Hinglish,Hyderabad,consumer,2025-11-17T18:53:33+00:00,2380.03,533.14,upi,sms,0.6533,0.2871,77,287,low
3ec90300-38a4-56b3-8e3e-95352b7e8bbb,Customer 087921,Malayalam,Bengaluru,consumer,2025-04-15T02:22:27+00:00,9492.55,1143.29,wallet,email,0.7622,0.4262,22,503,medium
2949ebc8-930c-501b-a873-da7857ef5d4f,Customer 087922,English,Chennai,consumer,2023-09-28T08:22:43+00:00,5958.21,1097.58,credit_card,whatsapp,0.8423,0.4747,24,1068,high
6339f624-fcb1-5307-9524-436f84a9950f,Customer 087923,Malayalam,Bengaluru,high_value,2023-02-08T18:21:30+00:00,156349.91,26859.43,emi,whatsapp,0.8933,0.6397,84,1300,low
523a5753-2ffe-5e24-a242-e7b8ecfa3e41,Customer 087924,Gujarati,Ahmedabad,SMB,2025-11-11T09:39:59+00:00,103205.04,9072.71,debit_card,whatsapp,0.8576,0.5139,23,293,high
038e5940-8485-5012-ae9b-2f7b57949f74,Customer 087925,Marathi,Delhi,enterprise,2023-05-11T05:33:55+00:00,49084.20,15791.01,upi,email,0.9498,0.2538,23,1208,critical
8d923ca7-4425-5836-aaa5-e506b400d543,Customer 087926,English,Coimbatore,SMB,2024-07-07T12:37:15+00:00,79112.58,8282.79,netbanking,whatsapp,0.9481,0.4443,18,785,low
3b76e7af-cc9d-5d7e-968e-08d6ad2fbb6b,Customer 087927,Malayalam,Jaipur,enterprise,2026-03-23T08:12:28+00:00,52340.23,4613.01,credit_card,whatsapp,0.8327,0.3956,65,161,low
e5a768a4-bed8-516b-8f2f-cc914bf2d465,Customer 087928,Malayalam,Bengaluru,SMB,2024-06-02T09:03:30+00:00,29278.03,5514.40,upi,whatsapp,0.7831,0.4701,24,820,high
7cb58cd4-7c55-5955-ae26-55d61466aaa4,Customer 087929,Gujarati,Chennai,consumer,2025-12-21T09:20:21+00:00,7963.68,828.17,upi,email,0.8299,0.5316,46,253,medium
8582f38e-00e7-542e-ae0e-ff291c660bd0,Customer 087930,Kannada,Kolkata,consumer,2023-06-07T02:45:45+00:00,1247.47,453.21,wallet,whatsapp,0.7866,0.5803,8,1181,medium
7ec7f1c6-14b1-52b0-9c60-12355d25b791,Customer 087931,Hindi,Bengaluru,consumer,2026-04-17T21:29:03+00:00,9623.09,1296.49,upi,email,0.9037,0.3243,20,136,medium
ab3afae0-3756-5167-a073-9edaaf62bb86,Customer 087932,Gujarati,Kolkata,consumer,2024-04-02T01:29:02+00:00,10703.62,1060.04,netbanking,whatsapp,0.8316,0.5575,40,881,low
73caac65-2cac-55d4-ae73-7628d1a62da9,Customer 087933,Telugu,Coimbatore,consumer,2025-06-07T04:23:17+00:00,10787.08,1916.17,credit_card,email,0.6503,0.5702,57,450,low
19491822-67b8-5f7c-a446-14bbd02a540a,Customer 087934,Hindi,Surat,consumer,2025-02-27T01:57:24+00:00,1266.72,662.73,upi,whatsapp,0.6461,0.3476,12,550,medium
98ef51c2-c00e-5632-b862-954f4206e5c1,Customer 087935,Gujarati,Bengaluru,consumer,2023-09-08T03:12:26+00:00,10269.60,1619.95,credit_card,whatsapp,0.6358,0.3981,38,1088,medium
a5cd17bd-528e-588f-a80f-246ffd2a994c,Customer 087936,Bengali,Bengaluru,SMB,2024-01-16T20:55:41+00:00,74020.87,6752.82,emi,email,0.9043,0.4518,78,958,low
280579a5-d983-5e24-8725-c33f745048fc,Customer 087937,Bengali,Hyderabad,consumer,2024-11-22T17:20:35+00:00,1761.61,714.76,upi,whatsapp,0.7414,0.5648,65,647,medium
2cde4647-7873-5293-a9a2-0189f7601f53,Customer 087938,Kannada,Kochi,consumer,2023-06-28T04:01:07+00:00,13420.67,1688.08,wallet,whatsapp,0.6663,0.3763,47,1160,medium
42a1d153-65b2-5f02-85df-8c0bb45c8252,Customer 087939,Telugu,Coimbatore,consumer,2023-10-29T11:21:39+00:00,4302.79,800.56,upi,whatsapp,0.7163,0.2436,43,1037,medium
cbb60993-f5fe-5b9b-85f1-971bbaa6e776,Customer 087940,Telugu,Mumbai,SMB,2023-12-09T15:28:30+00:00,11098.18,8285.30,upi,sms,0.6969,0.5411,85,996,low
5c1d3002-769c-571e-abf4-8c31339ab06f,Customer 087941,Gujarati,Ahmedabad,SMB,2024-09-04T06:21:40+00:00,12876.22,1645.81,debit_card,email,0.6909,0.7205,54,726,critical
cb22d813-ef12-501b-a55d-e1d4a76a9cd9,Customer 087942,Kannada,Jaipur,consumer,2024-11-29T20:31:59+00:00,8492.71,1242.88,upi,email,0.7692,0.3162,35,640,low
613ac3eb-b219-513f-b71e-7638a7519c46,Customer 087943,Telugu,Kolkata,consumer,2024-09-14T01:02:08+00:00,3198.73,318.44,upi,sms,0.6821,0.4260,54,716,medium
8fac556d-d8df-5ab9-b7ae-aee0e517fdf5,Customer 087944,Bengali,Jaipur,SMB,2025-07-14T21:05:43+00:00,149469.65,12647.70,upi,email,0.7352,0.6348,77,413,low
14df3848-f5fe-5cc1-833f-40fcca575644,Customer 087945,Hinglish,Coimbatore,consumer,2024-09-12T07:10:44+00:00,1796.32,398.57,wallet,whatsapp,0.7596,0.3914,87,718,medium
97ae5e24-176b-511b-8cc1-6099d7c41567,Customer 087946,Telugu,Kolkata,consumer,2023-12-03T22:41:55+00:00,5443.78,585.82,credit_card,email,0.6879,0.4508,27,1002,low
89442ad8-047e-51e0-813a-20fb2b7217c3,Customer 087947,English,Jaipur,consumer,2023-03-01T08:14:47+00:00,1698.52,723.51,debit_card,whatsapp,0.7088,0.3589,35,1279,low
7f2db76b-fc9e-5208-80cb-75ac2ffcc914,Customer 087948,Telugu,Kolkata,consumer,2024-09-14T03:53:49+00:00,7853.24,1109.67,upi,whatsapp,0.7738,0.2426,79,716,low
3ec4a4e0-81e3-57c3-8de3-03d4f47b9dee,Customer 087949,Hindi,Kochi,enterprise,2025-02-07T10:26:22+00:00,163557.13,25074.93,upi,email,0.6336,0.3218,52,570,low
d74719f3-cbf8-5310-87b1-2783a7765d64,Customer 087950,English,Coimbatore,consumer,2025-04-30T21:50:03+00:00,6542.80,1548.56,upi,whatsapp,0.6442,0.3756,34,488,low
652c484a-e56b-5423-82d9-46318645ba76,Customer 087951,Hindi,Indore,enterprise,2024-12-25T21:19:30+00:00,49032.40,11293.58,debit_card,whatsapp,0.9116,0.2024,20,614,low
e5df350b-25c9-5dad-908a-f5b05ffcd7fb,Customer 087952,Kannada,Surat,consumer,2023-04-13T07:51:16+00:00,3215.85,486.60,credit_card,email,0.6484,0.1582,11,1236,low
4c4f5c19-821e-5e58-8647-749efd91353d,Customer 087953,Hinglish,Delhi,SMB,2025-04-24T23:18:30+00:00,30904.70,3810.19,upi,whatsapp,0.8548,0.4605,32,494,low
f49ceef8-9467-57ac-b590-5fbf994ee2ea,Customer 087954,Malayalam,Kochi,consumer,2024-01-18T06:29:00+00:00,8188.46,2057.79,debit_card,sms,0.9950,0.3734,43,956,low
b1bcf348-4c0d-5cc3-b02e-4e643b2a9002,Customer 087955,Bengali,Indore,enterprise,2024-02-17T13:46:16+00:00,33502.46,4059.64,upi,email,0.9195,0.7261,4,926,critical
97ecbe40-25db-517f-892d-26fc2cca5c64,Customer 087956,Gujarati,Chennai,consumer,2026-03-09T02:45:55+00:00,8709.25,1108.83,netbanking,email,0.7011,0.3464,11,175,low
aff4cfae-fa79-58de-b7a5-21ef0214adb4,Customer 087957,Tamil,Bengaluru,consumer,2025-10-17T13:54:41+00:00,7899.78,793.54,credit_card,whatsapp,0.7722,0.4254,23,318,medium
917d5d74-0f32-5422-8a83-f0fa7b91b25d,Customer 087958,Hindi,Ahmedabad,consumer,2023-10-04T03:10:11+00:00,2035.70,727.11,upi,sms,0.7570,0.2809,66,1062,low
5593b35c-61bb-5650-8d02-7f572afbf7bc,Customer 087959,Bengali,Coimbatore,consumer,2025-04-09T19:04:49+00:00,1982.76,431.45,upi,email,0.8868,0.3941,72,509,medium
dd335685-9e68-5f1f-8ae2-9b8ad091b9d5,Customer 087960,Malayalam,Pune,consumer,2025-12-24T06:24:46+00:00,5136.38,2426.57,upi,email,0.8092,0.3805,35,250,low
9f001e17-0daa-57c2-8385-99915ccf57a0,Customer 087961,Tamil,Delhi,consumer,2024-04-14T21:09:01+00:00,2600.62,353.71,wallet,whatsapp,0.9950,0.2275,52,869,low
b4c5412d-6378-554c-be55-52cd50ff6367,Customer 087962,Kannada,Chandigarh,SMB,2024-04-13T20:01:34+00:00,11464.13,1614.13,upi,sms,0.8976,0.2688,3,870,medium
6dfb1dcb-1474-5f42-918e-89cfbf7686fe,Customer 087963,English,Indore,consumer,2025-07-16T06:01:32+00:00,8552.32,1008.64,upi,whatsapp,0.7816,0.2907,38,411,low
544b0069-6d2c-5870-b8a8-9d89217c37b8,Customer 087964,Tamil,Surat,consumer,2025-05-09T21:35:14+00:00,7901.19,658.80,netbanking,whatsapp,0.8672,0.2746,10,479,high
adb483aa-f876-5ba5-9b95-06b2fbb7f76f,Customer 087965,Hindi,Bengaluru,enterprise,2025-04-20T23:11:16+00:00,29406.51,14554.36,upi,email,0.9950,0.5849,10,498,low
4dc18612-4b8e-5918-8244-5738cbe59c1d,Customer 087966,Hindi,Chandigarh,consumer,2024-02-01T01:45:51+00:00,11607.88,1030.79,upi,whatsapp,0.7407,0.2388,18,942,medium
781d1e29-c916-5c84-9f3a-d5fc3c9d6f8f,Customer 087967,English,Coimbatore,consumer,2024-05-20T00:50:39+00:00,25541.12,2287.47,emi,email,0.9305,0.2900,37,833,medium
deb29ee4-7ecf-5332-a400-8f1b1fe2991f,Customer 087968,Hindi,Ahmedabad,consumer,2025-08-15T02:52:11+00:00,2575.31,700.45,upi,email,0.8389,0.5034,77,381,low
14a16b9e-dad9-586d-a0f4-4b2ebd5b0537,Customer 087969,Kannada,Indore,enterprise,2023-02-20T23:15:14+00:00,174322.57,19664.14,netbanking,whatsapp,0.9252,0.5264,14,1288,low
4f792a8f-395b-5fc8-85fb-63b936697880,Customer 087970,Malayalam,Bengaluru,consumer,2024-10-04T21:11:56+00:00,3145.85,457.06,netbanking,email,0.8667,0.4102,32,696,high
b05b01e2-bd24-5026-8425-0e998fd4f25b,Customer 087971,Tamil,Delhi,SMB,2023-09-23T10:00:15+00:00,19754.64,2879.45,credit_card,whatsapp,0.8145,0.9200,60,1073,low
a9d762c1-5a27-5aad-8b4c-9f9644f2b665,Customer 087972,Tamil,Indore,consumer,2024-07-25T10:41:07+00:00,1972.24,691.78,netbanking,whatsapp,0.6805,0.2309,44,767,medium
34416aad-97ef-5ec9-8415-2874a4969068,Customer 087973,Telugu,Coimbatore,enterprise,2023-02-11T22:46:44+00:00,110678.79,17527.11,upi,email,0.8168,0.4984,17,1297,medium
4e35b742-3965-5b6e-aedc-adf4fc6e1972,Customer 087974,Kannada,Chennai,consumer,2025-10-19T18:44:23+00:00,5386.18,934.74,upi,email,0.8905,0.2121,12,316,low
bef1870a-74b0-5c53-a1cb-33ed50a02842,Customer 087975,English,Surat,consumer,2023-12-10T16:46:50+00:00,6925.05,1051.45,credit_card,whatsapp,0.8022,0.3817,42,995,high
6dc63079-6705-5f67-8af6-8d9688fdad55,Customer 087976,Bengali,Kochi,consumer,2024-08-02T02:55:08+00:00,1761.95,713.73,wallet,email,0.6683,0.1858,11,759,medium
1487199a-7e50-5ead-ad78-7e15819cbf71,Customer 087977,Gujarati,Kolkata,consumer,2025-10-17T04:49:59+00:00,6622.18,579.65,wallet,whatsapp,0.6990,0.2719,77,318,medium
34042ee3-e4b8-573c-b729-3161d09b7fd3,Customer 087978,Telugu,Indore,consumer,2023-05-11T18:15:16+00:00,4419.61,633.98,upi,whatsapp,0.7481,0.3817,76,1208,low
1b5454ba-fdb3-57a4-822d-5a143da79602,Customer 087979,Kannada,Pune,SMB,2024-05-27T16:23:23+00:00,21432.83,6265.79,upi,whatsapp,0.7646,0.5395,44,826,high
8d6ca4c6-44f8-5055-b7db-7a1745a2cb0a,Customer 087980,Hindi,Surat,consumer,2026-02-11T00:21:32+00:00,7765.92,1437.11,credit_card,sms,0.7349,0.3774,14,201,medium
add89255-e2f5-52ca-b49d-41c23041d8d3,Customer 087981,Telugu,Coimbatore,SMB,2024-06-16T16:35:09+00:00,15567.08,1523.37,debit_card,email,0.9950,0.6623,0,806,low
7a2b46be-424e-5b35-a795-7c53503ce756,Customer 087982,Malayalam,Pune,consumer,2023-09-05T05:49:34+00:00,20919.98,3702.96,upi,whatsapp,0.7820,0.1743,77,1091,high
2a56e1f8-25f9-5a63-a7a4-bb0d1817ede4,Customer 087983,Bengali,Surat,consumer,2025-08-30T16:00:53+00:00,1920.54,235.46,wallet,email,0.8182,0.2083,2,366,medium
79a9d220-2ddd-5316-8f76-3a6dfc582143,Customer 087984,Kannada,Kochi,consumer,2025-11-14T10:11:50+00:00,3476.42,1036.21,upi,email,0.7481,0.1701,51,290,medium
5fb4db90-449f-578e-a7d3-9f2fc82aa7d1,Customer 087985,Kannada,Kochi,consumer,2025-06-08T15:49:16+00:00,5070.63,2823.24,credit_card,whatsapp,0.7405,0.1342,62,449,medium
72c010fb-ea83-5f96-96ff-021e717e1c02,Customer 087986,Gujarati,Coimbatore,consumer,2025-09-13T09:05:53+00:00,10864.45,997.64,wallet,whatsapp,0.5790,0.4039,16,352,high
da69f453-293a-55ed-9b34-cbe2758b82f6,Customer 087987,Gujarati,Kolkata,consumer,2024-02-18T02:00:15+00:00,31900.85,2866.21,wallet,email,0.7897,0.2310,17,925,medium
2c41cbdf-cdc6-562e-a216-00a2287117b8,Customer 087988,Hinglish,Surat,consumer,2025-02-26T23:39:03+00:00,6594.51,1029.92,credit_card,email,0.7396,0.5353,59,551,low
cfe08712-a7ac-525c-952c-b050f4ec6db3,Customer 087989,Hinglish,Pune,SMB,2023-03-30T17:14:48+00:00,36900.20,3225.06,upi,whatsapp,0.9106,0.8630,7,1250,medium
4a7f98ac-f5d4-5186-ac17-64bc21b19088,Customer 087990,Tamil,Mumbai,consumer,2025-06-09T06:29:19+00:00,8828.56,851.28,wallet,whatsapp,0.8131,0.3892,27,448,critical
1150b2cb-6a5e-5c75-9542-225a3fa84b4a,Customer 087991,Gujarati,Bengaluru,enterprise,2023-05-24T20:56:05+00:00,117589.67,16326.38,credit_card,whatsapp,0.9164,0.4509,31,1195,low
0a57b6eb-c331-5966-809b-fbba4ab1c3ac,Customer 087992,Tamil,Surat,consumer,2023-03-04T00:53:50+00:00,2112.74,514.17,upi,email,0.7186,0.3829,27,1276,medium
c089d588-1aff-579d-8d45-b331c1738273,Customer 087993,English,Mumbai,consumer,2023-09-21T16:08:11+00:00,22462.35,2080.70,netbanking,sms,0.6591,0.4275,65,1075,medium
0be5a1bf-9fb0-5e3d-b616-09129ec0b068,Customer 087994,English,Ahmedabad,consumer,2023-06-05T02:43:01+00:00,1343.47,694.62,wallet,email,0.6709,0.5667,79,1183,high
b8ae1f8c-f777-5f32-b52e-1f76cdfba617,Customer 087995,Hinglish,Chennai,consumer,2026-03-11T10:28:52+00:00,4227.19,1558.17,upi,email,0.7921,0.4842,36,173,low
601426f9-58a2-5631-8fa9-5a2a735a5e51,Customer 087996,Hinglish,Delhi,consumer,2025-03-03T15:40:01+00:00,5643.94,1280.87,upi,sms,0.6200,0.4543,87,546,low
b29b31dc-671b-550b-826f-059f3378ba65,Customer 087997,English,Kolkata,consumer,2025-11-12T21:14:30+00:00,10317.04,1430.42,emi,email,0.8192,0.4215,76,292,medium
b03a6382-d82f-53f8-a410-ea06886fe42c,Customer 087998,Marathi,Kochi,consumer,2024-03-12T15:57:52+00:00,4484.38,1073.09,upi,whatsapp,0.6971,0.2380,44,902,low
2d3738c0-fcee-53f7-ae7c-5279c108b999,Customer 087999,Malayalam,Jaipur,consumer,2024-09-13T09:50:56+00:00,4357.23,474.52,credit_card,email,0.7928,0.3594,52,717,low
3e823c91-0c98-50a5-a4c4-df826bd35c62,Customer 088000,Marathi,Chandigarh,consumer,2025-07-09T16:03:32+00:00,1643.51,322.58,upi,whatsapp,0.8292,0.4436,19,418,high
1681fb93-5126-5a24-ab84-54cc0d90827d,Customer 088001,English,Indore,consumer,2023-11-18T17:47:41+00:00,11467.03,1616.33,credit_card,whatsapp,0.5395,0.3590,12,1017,medium
2919b4b2-ab07-5bcf-8e2d-e43615031424,Customer 088002,Bengali,Indore,consumer,2024-03-27T18:43:50+00:00,1699.09,715.24,upi,email,0.7300,0.1046,29,887,low
f71513a2-1631-5a4e-90bd-8712bbf9855f,Customer 088003,Telugu,Hyderabad,enterprise,2023-02-13T04:31:17+00:00,240401.98,21682.04,netbanking,whatsapp,0.7255,0.5455,40,1295,medium
a0ca9298-d726-5bf8-b6dc-4c3cb93fd225,Customer 088004,Hindi,Jaipur,consumer,2024-06-08T22:22:06+00:00,4369.26,486.35,netbanking,whatsapp,0.8598,0.3358,40,814,critical
6a7c637f-f775-50fb-b5a8-4c7c438cb7e6,Customer 088005,Gujarati,Delhi,consumer,2023-09-15T11:45:04+00:00,3471.82,822.52,emi,email,0.8282,0.4492,26,1081,low
c3bee795-61d3-5387-9f42-a3e8cfe0a7a7,Customer 088006,Hinglish,Chennai,SMB,2023-02-25T15:47:59+00:00,37798.67,5072.22,wallet,email,0.8223,0.5620,48,1283,low
bd18c48a-1c40-55b9-8df4-7ca79540dcb9,Customer 088007,Bengali,Coimbatore,consumer,2025-04-11T09:12:56+00:00,655.62,331.95,credit_card,whatsapp,0.6925,0.2353,47,507,high
151cce41-6f1e-503d-a35a-753c46299d18,Customer 088008,Telugu,Bengaluru,consumer,2023-06-01T01:17:20+00:00,3867.18,748.75,credit_card,whatsapp,0.8210,0.4518,82,1187,low
ac976d66-6502-5546-951a-2698cd637587,Customer 088009,Hindi,Indore,consumer,2024-11-05T09:03:36+00:00,2492.75,1372.37,credit_card,whatsapp,0.8171,0.5344,86,664,medium
494147bc-3f18-5906-8bf3-a97c4dce4802,Customer 088010,Hinglish,Hyderabad,consumer,2024-08-04T16:43:40+00:00,14259.49,1538.55,emi,whatsapp,0.6723,0.1895,43,757,low
c723825b-e82a-5459-bafc-be76d1f0b479,Customer 088011,Kannada,Lucknow,enterprise,2026-01-27T17:58:30+00:00,35290.19,22013.42,upi,whatsapp,0.9950,0.5244,46,216,medium
cc3123fb-a698-5010-9d9b-530046dd9508,Customer 088012,Tamil,Pune,enterprise,2025-08-26T21:55:53+00:00,37151.35,8642.82,upi,sms,0.9950,0.5359,75,370,medium
98399a58-570b-542f-9dac-cf11376db669,Customer 088013,Kannada,Mumbai,consumer,2023-07-18T08:51:26+00:00,5021.80,543.25,emi,email,0.8143,0.4032,55,1140,high
868dda69-cba3-569d-83b8-c6e1cba9f492,Customer 088014,Bengali,Hyderabad,consumer,2023-10-07T07:26:22+00:00,1899.69,1035.31,upi,whatsapp,0.8011,0.5429,46,1059,low
f494d27c-31c8-5d2c-af20-f51d9d4e6e3d,Customer 088015,Kannada,Mumbai,high_value,2023-01-19T14:13:53+00:00,483958.83,69756.37,upi,whatsapp,0.9260,0.3402,89,1320,low
a664392a-b1d7-527d-ad10-4b122f0b5f14,Customer 088016,Marathi,Kochi,consumer,2025-03-21T07:05:01+00:00,15030.48,1294.24,credit_card,whatsapp,0.8147,0.3448,72,528,high
f208d0dd-4d10-5fad-9b2e-d71bc5713b0a,Customer 088017,Gujarati,Kochi,consumer,2023-01-05T02:11:45+00:00,6982.33,1405.35,upi,whatsapp,0.7682,0.1398,0,1334,low
3ce3e153-e256-5a69-9b68-07dec132ba48,Customer 088018,Marathi,Pune,SMB,2024-11-23T23:52:15+00:00,37103.36,3385.67,emi,email,0.7952,0.5929,20,646,low
32927400-3a30-500c-a08a-30fdf0e889e8,Customer 088019,English,Pune,consumer,2025-04-26T00:51:06+00:00,2073.18,301.35,debit_card,whatsapp,0.7075,0.2503,48,492,high
64639b13-3c92-573f-afc9-c9afbfb50277,Customer 088020,Malayalam,Hyderabad,consumer,2023-11-18T22:00:06+00:00,6169.70,1023.92,credit_card,email,0.7246,0.8300,55,1017,medium
9b445007-0320-5cae-89f8-393df6562b9d,Customer 088021,Kannada,Surat,consumer,2023-11-03T04:05:00+00:00,11089.73,952.85,debit_card,whatsapp,0.6505,0.4466,15,1032,medium
625b18c1-337a-55bf-a941-c92c305a369f,Customer 088022,Gujarati,Kochi,SMB,2023-02-01T08:28:16+00:00,47784.51,4255.78,credit_card,whatsapp,0.8000,0.5704,67,1307,high
fd51826c-b9dd-52c0-9fbc-dda6e504e87d,Customer 088023,Hindi,Hyderabad,consumer,2025-04-23T03:16:33+00:00,2617.09,568.33,netbanking,whatsapp,0.7758,0.7170,56,495,medium
30cc995a-157c-5c35-8c22-c4948661f8fe,Customer 088024,English,Ahmedabad,enterprise,2025-10-26T08:33:47+00:00,134675.41,13727.74,credit_card,sms,0.7483,0.4502,32,309,high
0c385c4a-5508-5c3e-8b8f-2b127f769689,Customer 088025,Bengali,Indore,consumer,2024-06-05T10:39:17+00:00,2854.89,1222.01,credit_card,whatsapp,0.7342,0.5637,5,817,medium
bb134795-61ba-5d28-978c-f03e0cb90fb7,Customer 088026,Gujarati,Pune,consumer,2023-08-15T21:32:15+00:00,2552.34,839.98,upi,whatsapp,0.9371,0.1024,23,1112,low
4b623bb0-787d-5955-aacd-844857b39819,Customer 088027,Telugu,Bengaluru,consumer,2025-08-17T19:19:19+00:00,10341.48,994.17,credit_card,email,0.8016,0.3557,53,379,low
