session_id,customer_id,cart_value,items,started_at,payment_attempted,payment_method_attempted,abandoned_at,status,device
35ddedbe-9cfb-4642-a77b-428fa5e58c73,cdce2675-6888-537b-abdb-0caf62707136,1703.19,5,2024-04-28T07:54:31+00:00,true,wallet,,completed,web
936fcd0a-331e-4ca2-a281-2261de8a8d31,28d4aa54-32bd-5c12-854d-28c337c4e86e,1858.71,6,2023-09-29T16:42:14+00:00,false,,2023-09-29T18:31:14+00:00,abandoned,android
312218a3-2cd5-4382-a50c-86fdf221231f,c3407fa6-8e15-5c57-ab37-5049bbd9cedc,3214.67,1,2024-06-01T03:28:25+00:00,true,upi,,completed,web
a2bd6a2e-35bc-4e5a-a459-c609288bd2a7,e2ac0d37-085f-5a57-b549-4726fa635240,591.92,7,2024-03-24T02:26:51+00:00,true,credit_card,2024-03-24T04:51:51+00:00,abandoned,ios
570639b9-98f0-4516-b68a-965ab0c8c019,8f6de6a0-a946-54f9-97d5-8b0ddbb41502,1491.43,5,2024-12-02T11:02:48+00:00,true,upi,,completed,web
1a5527a3-594c-4aac-a8f7-b7da1f854373,044cc246-d015-579a-b736-322335df0b77,2665.95,4,2023-08-11T02:25:23+00:00,false,,2023-08-11T05:04:23+00:00,abandoned,web
c5effc26-7150-45a9-98c3-c20790245b24,a278bf9c-3c1d-596f-98b5-a9fd0930d4b0,2623.41,6,2024-12-19T18:23:04+00:00,true,upi,2024-12-19T20:58:04+00:00,abandoned,ios
a64250ec-41fe-428f-b0e4-ed83b3c4b457,9a3c7699-9d8d-5de3-b1f2-39f8a1c0c0b2,853.65,7,2024-12-11T23:21:09+00:00,true,debit_card,2024-12-12T00:56:09+00:00,abandoned,tablet
45e31d63-6b39-464a-b018-c2b4421070a6,c1b68a8a-d52f-5711-9457-3f39042d04ca,1821.43,6,2024-08-26T20:37:05+00:00,false,,2024-08-26T20:51:05+00:00,abandoned,ios
4cf7cb13-2cbd-44eb-ac92-c7091a48b17b,86b454de-b12b-5730-acd7-8cf3403ad6ed,1161.69,8,2024-02-28T06:05:15+00:00,false,,2024-02-28T06:27:15+00:00,abandoned,web
3dca96d3-32cc-4c61-9a00-0c90cf7a44d1,3cf9c77b-cc87-5d08-b727-698faa992e36,1952.32,2,2023-04-19T15:58:42+00:00,true,netbanking,,completed,android
de192c97-c619-4cff-9f11-9148ab47f24c,628c1498-aa66-51d3-9dc8-0fd5e3734a95,3074.47,5,2024-05-17T15:14:22+00:00,true,debit_card,,completed,ios
38c8a0cf-8beb-4467-ae7e-f4727eb0f7c5,bd5b5a9e-d919-5397-b0cc-69eaa100e77e,548.48,8,2024-09-15T19:52:20+00:00,true,credit_card,2024-09-15T22:05:20+00:00,abandoned,web
8177c2c8-1fd8-4f78-9766-b677a725460f,47a81990-297b-5324-acf3-a4cc76677bf5,1531.84,4,2024-01-18T07:38:18+00:00,true,debit_card,2024-01-18T09:05:18+00:00,abandoned,tablet
cac5fa50-1cee-4522-acec-66606389bb76,6d898473-2f14-5090-9053-6f64519f4b72,2726.41,3,2023-10-30T15:04:13+00:00,true,netbanking,,completed,web
708358ed-9597-46ed-b525-8f3692431cb5,ce09e93f-f039-5943-b1ad-fc0af8720ad6,1147.30,4,2024-01-04T22:33:02+00:00,false,,2024-01-05T00:32:02+00:00,abandoned,web
cddb825d-8980-46d0-b0a3-95658eb8002f,e5111f9a-a54f-557f-9c78-b0c6007b9052,1219.06,7,2023-11-22T09:13:27+00:00,true,debit_card,2023-11-22T09:45:27+00:00,abandoned,android
98fa77bc-a8e1-4553-b4bd-cc3319e4025d,52aa3784-ca9c-55c8-8e39-ba51e82f43ae,890.38,6,2024-07-09T04:16:35+00:00,true,debit_card,2024-07-09T04:23:35+00:00,abandoned,web
afba3cfc-ab4f-4001-a8bf-e92f7f98a26c,183b58dd-d557-56bb-ad3b-74f08ccc55dd,4683.96,5,2024-12-22T08:38:27+00:00,false,,2024-12-22T10:04:27+00:00,abandoned,android
24981e61-d266-4599-976f-e262e058f7eb,acafe29e-8483-5da5-8b60-1d83b2055b3a,2221.47,1,2024-12-03T13:20:40+00:00,true,credit_card,,completed,ios
f15d3a11-55e2-43bf-81f4-bbf1fabcdf6b,dbad322e-f67d-5f4e-9136-0648e9526aa7,2907.51,2,2024-12-13T07:47:38+00:00,false,,2024-12-13T10:08:38+00:00,abandoned,web
297daa92-1a1f-4a3e-ba9b-d2949390308f,14fc925c-aa26-5b07-be5e-8f2d691cb77a,30217.14,7,2024-02-20T11:57:25+00:00,true,debit_card,,completed,ios
01a715e6-79f5-4f41-9ed9-d0b091161bef,e5354ea7-1969-5680-b1fe-04bd271890db,1243.46,3,2024-07-01T07:48:59+00:00,false,,2024-07-01T08:55:59+00:00,abandoned,tablet
bdebc7c4-02e2-4556-ba63-0deb373084b3,91d37617-6f55-53d9-a3a9-14bc2092867b,2731.37,6,2024-10-22T12:58:43+00:00,false,,2024-10-22T15:10:43+00:00,abandoned,ios
10a70a40-f1b9-4d90-b491-8a3ab4354267,043b2712-a148-5ddb-bc22-04ffe312f844,2125.46,6,2024-01-27T12:46:49+00:00,true,upi,,completed,android
1e15af0e-9c32-4e6f-b6a6-5c00185280b3,f5722732-4207-5715-9564-9c6816ab85db,8990.20,7,2024-05-02T03:03:11+00:00,false,,2024-05-02T04:59:11+00:00,abandoned,ios
a1e901f4-0772-436d-9c7c-4c021cb6b8c5,5de6c5f1-7234-5b1e-a2b5-7d56eb0275df,2923.23,3,2024-12-26T05:00:30+00:00,true,upi,,completed,android
bf8bd109-dd2d-407e-924c-22f2e134ae83,a429c582-6bee-5aa8-b221-742bf38883c2,9325.72,8,2023-11-03T06:11:46+00:00,true,credit_card,2023-11-03T07:49:46+00:00,abandoned,web
fb9d3991-4185-4f46-ad8e-d43ef88d9ac5,b61b626e-9d93-53e8-aec3-4b81b5169b66,1105.98,4,2024-10-05T16:15:48+00:00,false,,2024-10-05T16:19:48+00:00,abandoned,android
694956be-ec91-4d79-a8f7-10d9556a7450,08b4121e-a32d-5be7-ab34-30c4e9d5e0ad,4773.13,2,2023-07-20T06:18:45+00:00,false,,2023-07-20T09:11:45+00:00,abandoned,android
8fc467cf-71b2-4bdc-97bc-7d9f701f7861,a4153ac6-b0b1-5222-b9fd-724dad568086,5229.19,5,2024-04-20T07:14:32+00:00,true,upi,,completed,web
74f2daef-5c16-4860-bebd-a9cf4c8c7d94,85a74891-5df2-5410-af55-c2e62df81ec6,2255.87,6,2023-08-20T17:35:39+00:00,true,emi,,completed,android
9b5d3236-6136-420e-9e26-9f37caf70190,f1194c8f-81ca-514e-924a-de0edc5f4190,1309.28,8,2024-07-08T01:45:09+00:00,false,,2024-07-08T04:14:09+00:00,abandoned,ios
d600f182-ed91-42a1-8b9b-cf45dc9b143b,1c2f49ba-edbd-594c-bdee-0143fefcc0da,3469.02,8,2024-08-14T13:57:42+00:00,true,upi,2024-08-14T14:53:42+00:00,abandoned,android
7e43dafe-d5a8-4b92-8858-132d8d82d617,ad7f5518-98dc-54fa-9e62-b91ec3fa26ca,4249.99,1,2024-09-07T04:54:56+00:00,false,,2024-09-07T07:04:56+00:00,abandoned,ios
4973abce-b580-45bc-96e4-0276bf14fd36,669374e7-2cde-5cc8-a4ae-4b7dd8bbe68b,50023.89,6,2024-07-25T16:34:03+00:00,false,,2024-07-25T19:20:03+00:00,abandoned,web
7d576fea-7bd1-4ac3-b605-8f085701c221,4488f1bb-1e1b-5075-a17a-64cbe7e1c24f,49676.08,3,2024-01-11T16:12:15+00:00,true,debit_card,,completed,ios
610823c4-3f36-459b-997a-b3f278501bb2,4f416a75-6174-5a02-84d1-3e4ba7ac6705,873.15,4,2024-12-27T08:57:04+00:00,true,upi,,completed,ios
e065cb1d-af5e-4d89-8653-e3b0587cdafa,3021143e-34cf-5c78-bf14-e56546fc2256,1691.16,6,2024-12-22T22:27:14+00:00,true,upi,,completed,android
e1c4cefc-7b2a-486a-8d8c-c99b549a5862,0bbbd42b-0e2b-5127-b897-496616bfd2a9,6643.30,8,2024-04-22T02:39:27+00:00,true,netbanking,,completed,android
69adf28d-fbcf-41f0-ae21-1360ef8a53d1,2038073e-4fba-50ef-a546-cd7bc2d5663f,1095.67,1,2023-07-16T19:09:46+00:00,true,credit_card,,completed,web
dd7b0a1d-f2c8-4862-a3ae-cd34e82c2167,e8bb716d-3304-5430-8c61-16ddf68aa57f,2776.19,7,2024-07-23T23:03:17+00:00,true,debit_card,,completed,android
afda1c96-ba5b-44ce-8e8b-186cd2c27081,0c6f5b4d-5056-5e24-a2e4-4b0940f46798,991.21,7,2023-09-29T23:16:50+00:00,true,debit_card,2023-09-30T00:42:50+00:00,abandoned,ios
7a9e9367-a3c5-411f-a9b1-084380faac44,1df2852f-c614-5701-83cb-e74ad846c258,1045.63,5,2024-02-19T22:15:40+00:00,true,debit_card,2024-02-19T23:39:40+00:00,abandoned,web
d92c25a8-78f9-484c-a8e3-79cf36291a90,36896132-2c8a-5f04-bfc0-8b3c7273dd55,2049.77,8,2024-11-25T16:06:53+00:00,true,upi,,completed,web
00fbe4e6-ae81-4f0f-960a-5af02b4f7ec3,d768aca9-a3d4-520d-afdd-732ce0667d70,3892.82,1,2024-08-27T16:16:57+00:00,true,netbanking,2024-08-27T18:14:57+00:00,abandoned,web
0d405d0d-6c02-4495-8434-db76b17c552f,a4d5a8ca-fd80-50a2-94b9-6dc500eaac89,1341.77,5,2024-03-22T19:06:22+00:00,true,credit_card,,completed,web
32630662-efa8-40ec-b150-4a01a1ec11cb,b16f47a5-2cb5-5bce-9045-ac61945eb2f7,717.40,4,2024-03-08T09:05:13+00:00,false,,2024-03-08T09:34:13+00:00,abandoned,android
c0b405fa-759b-4b4f-8054-15f556d28f62,2561285f-9490-5415-aa60-72ebb1db5fea,478.49,3,2023-10-22T05:37:22+00:00,false,,2023-10-22T06:54:22+00:00,abandoned,web
980a6831-6b6b-4d1c-8362-18524001a502,85926768-501f-5e8d-92e2-0bb87a4a2ce4,4298.88,4,2024-09-26T17:08:45+00:00,true,netbanking,2024-09-26T19:42:45+00:00,abandoned,web
f4349ba9-4584-422c-9b46-809d67667dcb,5d38bf78-5011-5be5-a155-10084ae29c6d,1922.44,1,2024-12-23T22:08:06+00:00,true,emi,,completed,android
93760f07-f7c2-4ab7-86eb-f98412d7bf49,45ffabeb-7176-5728-beeb-28b670d7f0a9,706.48,2,2023-10-12T19:23:01+00:00,true,wallet,,completed,ios
74704dbf-9657-4967-9a2a-33c8492c4304,0d5df499-5405-5bdf-82cf-b40f7babc8ce,10141.29,8,2024-03-10T06:30:19+00:00,false,,2024-03-10T07:17:19+00:00,abandoned,web
dfe2e6eb-81c6-4a3f-b38d-f71cffae012f,b0e3b96f-fa3e-51a5-bfa5-bf5b408c2f75,2564.56,8,2024-05-17T09:18:25+00:00,false,,2024-05-17T12:04:25+00:00,abandoned,web
2bab89cd-d06b-437a-b4a3-852fac6a78b6,97b2475f-9f78-5d1a-b191-6508ef46e330,385.91,4,2024-06-22T13:45:14+00:00,true,upi,,completed,android
e114605d-eb7b-4ff8-a863-abffd9d1144d,abdc6843-0b7b-561a-99f8-931b90d88fb5,16373.68,4,2024-12-19T01:54:51+00:00,false,,2024-12-19T04:18:51+00:00,abandoned,android
73f1329c-a98b-4e7a-8a24-90992d06e42c,94245753-ca79-5c3e-8089-69b9f45a7acb,2745.76,8,2024-11-02T04:55:34+00:00,true,upi,,completed,ios
c32bb7ff-79cd-43fa-8119-6cede62ade04,fd5fa7a6-310a-54ae-a472-6dd7b31488b6,1352.08,5,2024-08-18T08:11:37+00:00,true,debit_card,,completed,android
b24b8edb-977c-4779-a5d5-775149632742,95006993-6c24-53ce-91ba-1667de90051c,2318.23,7,2024-05-29T06:47:39+00:00,true,upi,,completed,android
d905b2f3-400c-41b9-8ca5-36c83b4fc2d3,4aa4af6e-467d-5428-9549-47c8e245a053,1231.52,5,2023-12-17T09:49:29+00:00,true,emi,2023-12-17T11:40:29+00:00,abandoned,ios
837e7f08-81c2-4d2d-bb10-561ce0a1f345,2fb4f57c-a1d6-5e98-a6a7-0e12aa02c662,962.91,6,2024-05-27T07:15:12+00:00,false,,2024-05-27T09:08:12+00:00,abandoned,android
fe3869f4-de33-4b4c-a679-4a6343db04d4,59a0b972-759a-59b3-b18c-b2817f2b4ea4,1963.52,4,2024-09-14T06:01:26+00:00,false,,2024-09-14T07:33:26+00:00,abandoned,android
c2cf9ae8-7a8a-4239-8c16-319b303bf6f9,db1f31f8-506b-5a7f-bdc2-b85557c817c1,7817.75,2,2024-11-11T20:55:56+00:00,false,,2024-11-11T23:15:56+00:00,abandoned,web
af15949d-1ddf-40b5-9c5b-fbf468af11b2,51fd7fcd-26a0-5fdd-badb-ca2ba804b881,2000.96,7,2024-12-04T13:14:16+00:00,false,,2024-12-04T15:53:16+00:00,abandoned,ios
098f4404-4427-47f8-b58a-0155022a9252,26749fa4-1644-5ed6-ac08-868bd941eaf2,720.04,5,2023-12-04T03:41:17+00:00,false,,2023-12-04T05:09:17+00:00,abandoned,android
40651fba-2794-41d5-9f65-1fd43a8b3fa1,8a184159-ba13-56fa-99dd-b537691219ad,2362.74,1,2023-04-04T03:58:56+00:00,true,debit_card,,completed,web
f211e5ef-535c-4081-a7c9-0a030f5870e5,46820178-dafa-5eaa-b093-a376a103133e,3643.01,5,2023-07-28T12:02:35+00:00,false,,2023-07-28T12:16:35+00:00,abandoned,android
90acb160-5c5f-4fd1-8916-987b417b0280,ce12f1d1-70b8-567e-aae2-0a2e1547a835,4205.05,4,2024-07-08T18:20:20+00:00,false,,2024-07-08T19:35:20+00:00,abandoned,ios
4cf39c10-f495-410c-b442-dc7cd704407a,44627403-0dd3-56c9-ab85-bcc1ea8a8823,508.11,4,2024-04-17T09:20:09+00:00,false,,2024-04-17T11:38:09+00:00,abandoned,android
594c8268-a918-4ae0-95c0-a2dfe57167cf,d2bc2b11-3a7f-5576-bf7e-c5fd033e7b2c,261.34,6,2024-03-09T02:05:49+00:00,true,upi,,completed,ios
3433d818-4a6c-4b3d-a328-7214ac909688,81e85ca5-242f-5e1f-bea8-536d78149426,1783.62,4,2023-07-26T03:00:29+00:00,true,credit_card,,completed,android
dbf8f16b-3467-4ec8-b7b8-b06ab12270e4,72d34ece-d2d7-5d2d-9cd2-6bfc75e1da43,334.74,1,2024-03-13T05:52:34+00:00,true,credit_card,,completed,android
4bd74576-bd3f-4986-b28d-b484f4ea2783,685ed1f7-67c9-5073-9b11-c4c6b3499f89,2650.15,2,2023-04-26T23:09:52+00:00,true,credit_card,,completed,ios
fc8efe3c-521c-40d6-9c4d-41bbfc43df44,383ce00d-e833-5fe1-87f8-1ecc81a3b812,765.88,6,2024-06-03T13:11:01+00:00,true,emi,,completed,web
b095cf74-0da9-4179-a9d1-8497b8832f4d,444e4772-b80c-5349-9291-e36e00171af1,3875.12,3,2024-11-13T00:20:21+00:00,true,netbanking,2024-11-13T01:10:21+00:00,abandoned,android
608880d7-4dbd-4837-bfaf-14f498ec53c6,76c99e83-a53d-548e-b90c-f469d4073603,2201.94,8,2024-10-08T00:56:26+00:00,true,upi,,completed,ios
98be431e-ce0b-45c5-a32f-f45b4aedf5de,3cd8b10b-7bae-539e-aa36-dbdf816132f4,260.63,5,2024-09-13T02:04:16+00:00,true,wallet,,completed,ios
46222959-d5e3-4bd8-84c4-950c71b16646,1fd03510-1857-5737-acb8-000f2f3f103d,1547.68,1,2024-09-11T12:37:12+00:00,true,upi,,completed,ios
13800968-7f76-404f-b51f-9daf24cc3eda,008c0642-4118-5327-9054-07b8ca9098fd,2225.34,2,2024-11-20T02:51:41+00:00,false,,2024-11-20T05:18:41+00:00,abandoned,web
4ff9f9a3-d690-4d49-b02e-3a3ec1dde8c5,b2a698d7-1704-55bd-aa1a-9e4639a7ecb4,2871.10,4,2024-06-08T09:14:07+00:00,true,netbanking,2024-06-08T11:26:07+00:00,abandoned,web
e2134ade-34f0-4973-9a3b-63eee346bbd4,5724bf6a-f925-54d9-8323-eaae38a58775,2986.35,5,2024-07-25T09:43:55+00:00,true,upi,,completed,tablet
048f4c2a-1955-4cbe-b3b2-a051b6570999,c749111d-e0d9-55ce-a0df-0af942976880,5993.88,5,2023-06-18T14:00:58+00:00,true,upi,,completed,android
d7e6c085-cd9f-4c54-b5ea-1e4e73e62a06,aa4cf0d2-53d9-50ac-bd7c-0aa772d5018f,2154.81,6,2024-02-24T00:44:39+00:00,true,upi,,completed,ios
9ce2f432-0ff1-459a-b21d-f0f654e51422,2f807d3f-9cbc-552c-ac67-df954480dbf7,233.93,1,2024-09-20T22:35:42+00:00,false,,2024-09-21T00:12:42+00:00,abandoned,tablet
baecdc68-0d6f-42ee-ad6e-c28580994a62,0bacfe79-6970-52b3-9a92-a5a91eb0e8e4,1439.14,5,2024-05-26T20:39:33+00:00,false,,2024-05-26T23:16:33+00:00,abandoned,android
23bdd6c5-de21-46b5-a036-06afcd3e5d43,bd78e488-5f27-5fc2-91e6-9f52865cb415,916.74,3,2024-11-06T16:28:54+00:00,false,,2024-11-06T17:51:54+00:00,abandoned,web
4e84571b-2ee3-413c-a167-f23805f498e9,e7d23ab9-d462-5a91-8a12-41114a86f2b9,24211.24,1,2023-07-29T13:02:26+00:00,false,,2023-07-29T14:10:26+00:00,abandoned,android
f6568f88-9689-48db-b864-f4b7d8d0a9a6,dc89aacc-2688-56e2-8528-869faea24e26,1984.24,5,2024-12-18T10:46:48+00:00,false,,2024-12-18T11:29:48+00:00,abandoned,ios
ba1510fc-e9f5-4c78-9d1b-5822e19d9187,cd80ded7-654b-5b07-98a5-6cee1a2fd559,4746.68,4,2024-06-04T16:34:58+00:00,true,upi,2024-06-04T17:28:58+00:00,abandoned,android
7bac2336-fbc7-48d9-a63b-f8d54cde7f7b,3b8f3041-3ecd-56aa-a59d-9173baf30729,5316.80,1,2023-04-30T18:43:19+00:00,false,,2023-04-30T21:40:19+00:00,abandoned,web
d517dd8d-d575-4fcb-a121-2fdfb7cf84fc,a31c0b67-ce08-5e35-ada2-db1996dd819f,7250.34,1,2024-05-18T09:04:58+00:00,true,wallet,,completed,web
623dab54-aad1-4d6c-8721-8dfe6e5030f6,9a692584-db65-566d-8af7-445d70d83e4d,2573.36,5,2024-01-06T12:17:09+00:00,true,debit_card,,completed,web
aa56a19b-4f88-445b-9745-80c7d94d3909,4c1423fd-6d9e-51c6-bac2-41444da2279a,78046.78,4,2024-05-14T20:29:39+00:00,true,emi,,completed,web
60082988-8781-4f24-a57f-6e7b2bd38411,f34de6da-f82d-5b0c-a175-91aff9b0fd3a,2062.43,1,2024-08-02T16:41:02+00:00,true,wallet,,completed,ios
5bc12cb6-566b-43f3-93d5-d21bdb35f013,dc424c87-a60f-55b1-b385-6987e2548109,170.01,4,2024-04-30T00:07:56+00:00,false,,2024-04-30T00:30:56+00:00,abandoned,tablet
048ef271-2e34-4bb4-93ba-aa22e70cd228,e53e71e7-40cf-5a42-90ce-75fb5c453812,1271.02,8,2024-09-17T15:14:14+00:00,true,upi,,completed,android
f43e69ef-5f69-4134-a4a4-3a6432819e8a,b0b66fcc-e464-55f8-886f-a50ae5c28a10,1052.17,3,2024-02-07T10:44:12+00:00,true,netbanking,,completed,web
04655951-c1b5-4962-843f-85777711757c,bcb97c6a-85e7-5084-b77f-91ffe96bf021,5760.01,6,2024-07-25T06:57:07+00:00,true,upi,,completed,android
073be9b4-8ee7-4603-9f3e-c18294fed282,72507128-89a7-5752-b43f-33148526c81b,9610.00,7,2024-12-29T11:30:55+00:00,true,upi,,completed,android
823a09a4-2965-4188-a500-f3b4e5525f58,96d0d7e0-6161-5cd7-9fcb-ad5b5f7afc56,10486.15,7,2024-11-03T22:10:18+00:00,true,debit_card,,completed,ios
9fa2c007-703a-44a0-8d44-1bc135b5f2b5,c51fa1cd-2a19-5760-b9f1-302591cb4563,971.43,2,2024-03-20T14:28:37+00:00,false,,2024-03-20T14:34:37+00:00,abandoned,web
4e1eb029-a685-42fa-bd79-0dd6a2c3f7a1,de92fe09-6e9b-56d1-a570-522fd4ed6667,6733.98,8,2024-03-16T17:36:18+00:00,true,wallet,2024-03-16T19:13:18+00:00,abandoned,ios
9337f323-122d-4a66-9c8e-3dce1bcb121a,3db7ad6d-492d-5d17-b3b6-6eb51b06a14f,2012.06,2,2024-12-21T00:14:42+00:00,false,,2024-12-21T01:07:42+00:00,abandoned,ios
5cec42b9-8ee5-40c9-af53-f452001d39c9,3dafe2c1-af7d-5377-afb2-8c7ba81ebca5,3248.94,5,2024-09-01T21:14:04+00:00,true,debit_card,,completed,android
db9993e6-a41b-46dd-8c13-cc04888027b6,53b3e314-aedb-59f6-8549-a4d0d0a6dd91,2472.44,5,2024-12-23T17:37:49+00:00,true,upi,,completed,android
31ef48ca-baff-481d-90f1-7ab67d8d1778,49150fff-5160-58eb-a4f3-395c309fa856,896.10,2,2024-07-16T10:01:26+00:00,false,,2024-07-16T11:10:26+00:00,abandoned,android
dcd598d7-44d7-47c7-8a78-eb0916ae79c3,72826ab3-286d-5e8f-bdea-2bf6a3555a3a,4003.90,8,2023-10-07T09:17:43+00:00,true,netbanking,2023-10-07T11:29:43+00:00,abandoned,ios
5d663969-e93f-4d09-802c-36179f9e846b,67439ff5-7a0a-57fc-bdfa-bce6f6657839,1523.14,6,2023-09-26T01:26:05+00:00,false,,2023-09-26T02:27:05+00:00,abandoned,android
89115897-f939-4864-ac66-60fc7e652d95,e8bb716d-3304-5430-8c61-16ddf68aa57f,1217.87,4,2024-07-02T01:12:58+00:00,true,upi,,completed,tablet
c6bc44ba-1b08-40c4-bfd0-dcb8da74a21d,c5e488d2-1496-5ae6-a055-913f19462e67,1516.25,8,2024-11-21T17:59:56+00:00,false,,2024-11-21T20:42:56+00:00,abandoned,ios
f422f3e1-3a8f-4537-aa02-e17396018aa2,339f2d47-5ed5-560f-8a10-462782281a36,4035.88,1,2024-11-10T03:26:22+00:00,true,credit_card,,completed,ios
bf6b6f7f-668a-4c3c-a2a8-af213e97e42e,2bf22523-8054-56fe-ad5f-bb05574898aa,2400.28,6,2023-12-31T22:01:37+00:00,true,debit_card,,completed,android
30a5fe88-ee00-4382-9c8d-1b8e245e3169,702a9d5f-3678-5de4-a070-1d76de8bafc1,579.78,4,2024-10-08T03:26:11+00:00,false,,2024-10-08T04:33:11+00:00,abandoned,ios
a573ec6d-d86d-4223-8117-57fd8be37452,91ea52ce-2ed2-5c5b-abe8-993288e3dae4,788.65,6,2024-01-31T05:56:22+00:00,true,upi,,completed,web
b542975b-758e-43b6-b499-845504af8ee2,b24aca18-7351-51df-b56a-39b45e149d0a,2098.21,7,2024-03-12T10:40:45+00:00,true,credit_card,,completed,web
0d1030ff-76b1-4cf2-91cd-415321b4ea41,f43a97fb-a43b-5a49-8290-73b7f58f3fa4,518.67,3,2024-05-04T09:36:37+00:00,false,,2024-05-04T10:40:37+00:00,abandoned,android
2103acd8-4a9b-4172-87fe-0b7d883683f3,ce2bdc35-70a0-51bf-a05f-bf6cfafc366a,4157.02,4,2024-03-02T03:51:41+00:00,true,upi,,completed,web
abc0d6ed-2e68-41be-8d5d-e95991985d93,46c4ba9e-7683-5d86-82da-fdb009b2764b,2561.20,2,2024-06-09T10:41:14+00:00,true,upi,,completed,web
7ccecf61-8fb6-42e8-ad5c-785bdbbaeb46,bf41198c-7f4c-57b5-950c-0296cc5e06f8,29304.03,4,2023-11-09T09:08:54+00:00,true,upi,2023-11-09T09:32:54+00:00,abandoned,ios
bfaf1124-787b-4aee-b526-ca61ad01b211,05c3661b-26df-5962-a702-3f290c6882f1,884.27,4,2024-09-05T11:37:25+00:00,true,upi,,completed,android
f913ae9b-757f-423c-8c25-0e93f69b0867,99470efe-db0d-5ca6-a721-7fbbf56c6cac,2282.42,3,2024-07-16T13:38:15+00:00,false,,2024-07-16T15:33:15+00:00,abandoned,web
efc29923-38c4-49db-a713-79e88cb2ad30,a604a67e-357c-521d-9f80-7e6a200d17b6,2089.45,7,2024-02-29T02:11:58+00:00,true,credit_card,,completed,android
57d35472-35a2-4fa2-a1b3-7e6406f2ffc2,6e3b62a4-c094-553f-8dbc-fe3f63478fa5,596.98,5,2023-10-26T04:00:07+00:00,false,,2023-10-26T05:01:07+00:00,abandoned,ios
5c0a86c5-e0bc-4f9b-a3f3-651a8f6afc54,cec1520b-8c04-5185-b15d-9c54a354c0e7,3105.59,2,2023-11-01T09:00:40+00:00,false,,2023-11-01T09:17:40+00:00,abandoned,android
9c62d6f6-e7d1-4a45-9e47-2c932ce82d94,34de904a-59a5-506f-9372-81b5c19c018c,1457.36,6,2023-10-21T07:53:30+00:00,true,wallet,,completed,android
982902cc-02f1-4e1c-a68e-8a5cee7734d3,81bb6462-a69c-5c05-baa6-29405d65e2e5,559.39,7,2024-07-08T02:11:32+00:00,true,upi,,completed,ios
d445fbe5-22f3-4590-bedf-9e1ff86148a7,fc39f56c-5d4a-51cd-a74b-ee75e0b563d3,1449.80,6,2024-12-05T02:06:57+00:00,false,,2024-12-05T02:33:57+00:00,abandoned,android
375f73be-0700-4bd1-b4a9-c5d2cf2088b5,e398881d-87ee-52fe-b7fd-0a2d3f13cd1b,2829.67,2,2024-06-18T07:22:39+00:00,true,debit_card,,completed,android
4b3ddd3f-c0d8-46a9-b0f3-7adac3210279,1e9f75ce-c650-5bc9-9978-78684819064f,4870.49,8,2023-08-19T17:01:57+00:00,true,upi,,completed,web
74f04f9d-7b4f-4eea-97dc-7032d67475eb,f85ce76f-0b7e-5023-b6b0-6252ccb08fac,58243.56,2,2023-11-26T21:30:42+00:00,false,,2023-11-26T23:25:42+00:00,abandoned,web
81af77e7-1d70-4f4f-9b41-a49f17a403be,41553cec-b391-5490-8922-14fb8162e4df,4880.70,2,2024-07-21T02:05:19+00:00,false,,2024-07-21T03:28:19+00:00,abandoned,web
91ccc4c2-4215-4bb6-9c0c-96c38b581913,4a85066a-9468-5f9d-a7fc-ff134b2fce55,1511.59,8,2024-05-22T13:31:06+00:00,true,upi,,completed,android
87a475c4-c6ee-403d-8dcd-b822021b1a99,ae71b01a-b0dd-5f43-a3e9-220efd8f9ab2,1507.90,1,2024-02-28T01:32:04+00:00,true,debit_card,,completed,android
7c75e05c-3e0e-4182-8e28-d0531e56aedd,33256dc8-d151-59c6-b0cb-7371313b0659,3645.01,5,2024-01-12T04:41:15+00:00,false,,2024-01-12T05:53:15+00:00,abandoned,ios
5b70ba87-09a4-4324-b680-d2ad5c0f0467,a9488c9f-571d-5ebe-900d-50518fd1b7a8,558.44,3,2024-05-04T12:05:52+00:00,true,upi,,completed,ios
28c35c38-f595-419c-9251-d25eabc12e4a,2021fe73-3fa3-5af0-8d51-eec581e6d84a,9249.05,1,2024-10-14T11:03:38+00:00,false,,2024-10-14T13:18:38+00:00,abandoned,android
5579a930-50d6-4b21-b09e-22de1831e342,6585e24e-8230-545a-87d6-b0d0d51c2803,3238.42,6,2024-12-11T13:33:52+00:00,true,upi,,completed,tablet
8483ae4b-e09d-4b48-8a47-d0bdcbc4f4a5,1115eccb-e84e-52d8-9b02-02fbd3e013cc,1411.15,4,2024-11-25T01:51:47+00:00,true,emi,,completed,web
b0b31a25-5733-41d3-9318-970702122140,e668a9a6-0bc0-5162-80ce-f97610b3ea17,1379.90,8,2023-09-13T01:55:59+00:00,true,upi,2023-09-13T04:07:59+00:00,abandoned,android
467c1e2b-b0be-4d8a-8dff-417a233b79b6,18bb4d83-9cbf-509f-aeca-76735dac2277,1670.18,4,2024-05-02T06:15:31+00:00,false,,2024-05-02T09:14:31+00:00,abandoned,web
6d35d555-5976-4aec-ada9-202bb0cdfaea,dc88c474-7c1c-5a40-b1c7-ab0f38417d05,576.90,2,2023-12-31T11:35:03+00:00,true,netbanking,,completed,android
